payment_id,order_id,payment_type,payment_amount,payment_date,payment_status
3772,3772,cash,1026334,2023-10-07,completed
3773,3773,card,2391692,2024-02-09,failed
3774,3774,upi,833673,2026-02-03,pending
3775,3775,cash,334178,2025-02-02,completed
3776,3776,cash,753269,2025-06-04,completed
3777,3777,upi,1747330,2025-12-11,completed
3778,3778,upi,1010969,2024-02-13,completed
3779,3779,upi,2258313,2024-06-09,completed
3780,3780,upi,1299800,2024-01-25,completed
3781,3781,cash,81975,2024-09-08,completed
3782,3782,upi,56458,2024-06-09,completed
3783,3783,card,18100,2026-03-06,completed
3784,3784,card,98660,2025-11-12,completed
3785,3785,card,2887225,2023-11-29,completed
3786,3786,cash,20170,2023-10-03,completed
3787,3787,upi,285444,2023-06-10,completed
3788,3788,card,543338,2024-06-30,completed
3789,3789,upi,1184804,2025-10-16,completed
3790,3790,cash,324432,2023-01-22,completed
3791,3791,upi,589845,2026-04-17,failed
3792,3792,upi,819930,2025-03-02,completed
3793,3793,upi,575357,2023-01-30,completed
3794,3794,cash,142443,2025-05-21,completed
3795,3795,cash,164579,2025-10-11,return
3796,3796,upi,218455,2023-02-13,pending
3797,3797,cash,1760394,2024-11-21,failed
3798,3798,upi,1313736,2025-11-22,completed
3799,3799,card,471434,2025-10-21,completed
3800,3800,upi,595370,2023-01-09,pending
3801,3801,card,176008,2023-10-12,completed
3802,3802,card,315162,2024-07-20,completed
3803,3803,upi,391900,2023-02-05,completed
3804,3804,card,225553,2024-07-23,completed
3805,3805,upi,1811783,2025-08-23,completed
3806,3806,card,868690,2023-12-25,failed
3807,3807,card,284196,2026-04-30,completed
3808,3808,upi,1008613,2025-02-15,completed
3809,3809,card,1821861,2023-05-06,completed
3810,3810,upi,709428,2024-06-29,completed
3811,3811,upi,325098,2024-12-09,pending
3812,3812,upi,224960,2024-05-24,completed
3813,3813,cash,1293117,2026-04-05,completed
3814,3814,card,598988,2024-04-09,pending
3815,3815,card,1027394,2024-10-20,completed
3816,3816,cash,52314,2025-12-04,completed
3817,3817,upi,483410,2024-08-15,failed
3818,3818,upi,1688481,2025-01-22,completed
3819,3819,upi,1068245,2023-05-24,completed
3820,3820,upi,2151698,2025-08-06,completed
3821,3821,upi,354720,2025-12-12,completed
3822,3822,cash,548656,2026-07-18,completed
3823,3823,cash,70792,2025-12-03,completed
3824,3824,cash,18972,2023-08-19,completed
3825,3825,upi,1009100,2026-02-15,completed
3826,3826,cash,554859,2025-08-31,completed
3827,3827,upi,1905883,2025-02-03,return
3828,3828,cash,384380,2024-09-26,completed
3829,3829,upi,50880,2025-06-24,return
3830,3830,upi,762496,2023-11-28,completed
3831,3831,cash,1018155,2025-06-12,completed
3832,3832,upi,163320,2024-11-27,completed
3833,3833,upi,217227,2023-06-15,completed
3834,3834,card,139098,2023-03-03,pending
3835,3835,upi,1698202,2024-11-05,completed
3836,3836,upi,931902,2024-05-01,completed
3837,3837,cash,325474,2026-06-18,completed
3838,3838,upi,2448100,2023-09-21,completed
3839,3839,upi,1011423,2024-11-23,completed
3840,3840,card,101684,2026-07-01,completed
3841,3841,card,504989,2024-08-01,completed
3842,3842,upi,71436,2025-06-16,completed
3843,3843,upi,21895,2023-05-27,completed
3844,3844,upi,342632,2025-08-03,completed
3845,3845,card,234016,2023-12-23,completed
3846,3846,card,170390,2026-01-29,return
3847,3847,upi,539472,2023-08-16,pending
3848,3848,card,760584,2023-03-08,completed
3849,3849,card,101048,2023-12-24,completed
3850,3850,upi,800794,2023-11-30,completed
3851,3851,cash,667336,2023-11-05,completed
3852,3852,upi,340421,2023-03-22,completed
3853,3853,upi,1950396,2023-12-03,completed
3854,3854,cash,1979137,2025-05-25,return
3855,3855,cash,546398,2025-01-02,completed
3856,3856,card,1444302,2025-07-09,completed
3857,3857,cash,368054,2025-12-22,completed
3858,3858,cash,468187,2026-07-23,completed
3859,3859,cash,2018712,2023-04-05,completed
3860,3860,upi,46489,2025-07-27,completed
3861,3861,upi,330220,2024-06-06,completed
3862,3862,cash,1967786,2023-07-28,completed
3863,3863,upi,535996,2026-07-11,completed
3864,3864,upi,828396,2025-06-13,completed
3865,3865,card,415905,2023-11-20,pending
3866,3866,upi,115820,2025-08-19,completed
3867,3867,cash,455688,2023-02-25,failed
3868,3868,cash,209043,2024-02-07,completed
3869,3869,card,788036,2024-07-08,pending
3870,3870,upi,2111914,2025-03-09,completed
3871,3871,cash,1005740,2025-08-20,completed
3872,3872,upi,1014484,2023-05-25,completed
3873,3873,cash,1491046,2025-08-24,return
3874,3874,card,391752,2024-11-07,completed
3875,3875,card,273452,2023-04-21,completed
3876,3876,card,43504,2024-01-19,return
3877,3877,cash,895904,2024-10-13,completed
3878,3878,cash,65328,2023-12-19,completed
3879,3879,card,1751106,2023-12-03,completed
3880,3880,upi,656355,2025-11-02,completed
3881,3881,card,2325444,2024-03-03,completed
3882,3882,cash,2238391,2023-11-29,completed
3883,3883,upi,340947,2024-03-23,completed
3884,3884,upi,256218,2026-07-16,completed
3885,3885,upi,1111920,2025-09-20,pending
3886,3886,upi,788392,2023-10-13,failed
3887,3887,cash,161314,2023-10-24,completed
3888,3888,upi,153024,2025-04-05,completed
3889,3889,upi,2803066,2023-05-26,completed
3890,3890,upi,388262,2025-10-31,failed
3891,3891,cash,355050,2026-04-20,pending
3892,3892,cash,282216,2025-08-02,completed
3893,3893,upi,781323,2023-07-03,completed
3894,3894,cash,950990,2025-01-06,completed
3895,3895,upi,61128,2023-07-19,completed
3896,3896,upi,2266820,2025-02-25,completed
3897,3897,card,602886,2025-04-26,failed
3898,3898,card,407475,2025-04-23,pending
3899,3899,cash,881686,2023-01-27,completed
3900,3900,upi,1319374,2024-09-16,completed
3901,3901,cash,536259,2025-03-02,completed
3902,3902,card,420662,2024-10-06,completed
3903,3903,cash,1437167,2026-01-14,completed
3904,3904,card,432621,2024-02-04,completed
3905,3905,cash,400830,2023-09-30,completed
3906,3906,card,115565,2023-07-02,completed
3907,3907,upi,656038,2026-07-22,completed
3908,3908,cash,2223183,2025-05-18,completed
3909,3909,card,923724,2025-01-15,failed
3910,3910,card,643497,2024-10-02,completed
3911,3911,upi,712772,2026-07-17,failed
3912,3912,card,77244,2023-03-16,return
3913,3913,card,748554,2025-10-13,failed
3914,3914,cash,399389,2025-12-27,completed
3915,3915,card,587592,2025-11-03,completed
3916,3916,cash,898022,2025-02-17,failed
3917,3917,cash,3345058,2023-12-07,completed
3918,3918,upi,1309294,2025-04-01,completed
3919,3919,card,395777,2025-07-29,pending
3920,3920,card,776804,2024-12-03,completed
3921,3921,card,629176,2024-02-02,completed
3922,3922,cash,229145,2026-02-23,completed
3923,3923,upi,1990399,2025-03-01,completed
3924,3924,upi,612870,2026-03-01,completed
3925,3925,card,466043,2023-03-10,completed
3926,3926,card,701383,2024-11-29,completed
3927,3927,upi,842452,2023-06-24,failed
3928,3928,upi,269357,2025-06-21,completed
3929,3929,upi,850246,2023-08-30,completed
3930,3930,upi,250882,2025-06-20,pending
3931,3931,upi,458143,2025-07-14,completed
3932,3932,cash,400731,2026-02-02,pending
3933,3933,upi,1173910,2026-07-24,completed
3934,3934,upi,928876,2024-06-08,completed
3935,3935,upi,1389248,2025-01-02,completed
3936,3936,card,162684,2025-04-19,completed
3937,3937,cash,482877,2024-11-25,completed
3938,3938,upi,574141,2023-03-03,failed
3939,3939,card,357536,2024-09-27,pending
3940,3940,card,123615,2023-09-23,completed
3941,3941,card,2060897,2024-02-26,completed
3942,3942,upi,875637,2025-07-05,completed
3943,3943,cash,51146,2025-05-02,completed
3944,3944,upi,1107916,2026-06-19,completed
3945,3945,card,62509,2024-11-22,completed
3946,3946,card,1138893,2026-02-23,completed
3947,3947,upi,1805092,2023-12-24,completed
3948,3948,card,959626,2026-03-13,completed
3949,3949,upi,748947,2024-08-09,completed
3950,3950,upi,1484717,2025-01-02,completed
3951,3951,upi,477662,2023-12-04,completed
3952,3952,upi,738924,2024-07-03,completed
3953,3953,card,60620,2026-02-15,failed
3954,3954,card,914751,2024-04-26,failed
3955,3955,card,927796,2026-03-01,completed
3956,3956,card,670812,2026-04-22,completed
3957,3957,cash,461803,2025-06-28,completed
3958,3958,cash,640431,2023-05-07,completed
3959,3959,card,588937,2025-08-04,completed
3960,3960,upi,1278580,2023-04-20,completed
3961,3961,cash,110740,2025-01-03,pending
3962,3962,upi,288087,2025-12-29,completed
3963,3963,upi,595839,2025-06-03,pending
3964,3964,cash,276739,2023-02-03,completed
3965,3965,upi,463196,2024-06-27,completed
3966,3966,upi,808875,2024-03-19,completed
3967,3967,upi,222378,2025-11-12,completed
3968,3968,upi,1663184,2026-05-18,completed
3969,3969,upi,574722,2025-11-06,completed
3970,3970,card,938693,2025-04-17,completed
3971,3971,cash,842529,2025-08-18,return
3972,3972,upi,1063327,2024-11-18,completed
3973,3973,cash,71887,2026-01-12,completed
3974,3974,cash,663136,2023-04-29,completed
3975,3975,upi,455266,2025-03-17,completed
3976,3976,card,154488,2026-03-19,completed
3977,3977,card,608716,2023-10-07,pending
3978,3978,card,442352,2026-03-22,completed
3979,3979,card,80127,2026-04-14,completed
3980,3980,cash,959146,2023-08-10,completed
3981,3981,upi,636314,2023-04-12,completed
3982,3982,card,126332,2023-10-06,completed
3983,3983,upi,56616,2024-11-18,completed
3984,3984,cash,447091,2026-03-06,completed
3985,3985,card,158350,2023-04-16,completed
3986,3986,upi,111790,2025-01-16,completed
3987,3987,upi,938034,2023-12-09,pending
3988,3988,card,23384,2024-04-04,completed
3989,3989,upi,186282,2026-06-23,completed
3990,3990,upi,507814,2025-12-05,completed
3991,3991,upi,537811,2023-05-15,completed
3992,3992,card,363222,2023-06-09,completed
3993,3993,cash,683758,2024-06-25,completed
3994,3994,cash,612795,2026-07-17,completed
3995,3995,cash,710878,2024-11-06,completed
3996,3996,cash,2049404,2026-01-07,pending
3997,3997,upi,322767,2026-06-08,pending
3998,3998,upi,609172,2025-08-16,completed
3999,3999,cash,1229734,2023-12-04,completed
4000,4000,cash,558108,2023-09-07,pending
4001,4001,card,30460,2025-02-24,return
4002,4002,upi,828789,2026-06-08,completed
4003,4003,card,1237600,2023-07-30,completed
4004,4004,upi,343141,2024-05-17,completed
4005,4005,upi,760133,2025-06-19,failed
4006,4006,card,1158575,2025-02-26,return
4007,4007,cash,61004,2023-02-25,completed
4008,4008,card,3102834,2024-08-30,completed
4009,4009,card,264590,2023-11-27,completed
4010,4010,cash,1144800,2023-10-27,completed
4011,4011,cash,201669,2023-03-12,completed
4012,4012,card,570940,2023-03-02,completed
4013,4013,upi,159594,2024-06-28,completed
4014,4014,upi,50067,2026-07-15,failed
4015,4015,card,857734,2024-03-15,failed
4016,4016,cash,274708,2024-04-11,completed
4017,4017,card,952001,2024-02-23,completed
4018,4018,upi,841976,2024-06-15,completed
4019,4019,card,178960,2025-09-18,completed
4020,4020,card,1115654,2026-03-23,pending
4021,4021,upi,938895,2025-08-28,pending
4022,4022,upi,1119726,2026-02-19,failed
4023,4023,upi,466004,2024-04-02,failed
4024,4024,card,856012,2025-06-25,completed
4025,4025,upi,297982,2026-05-27,completed
4026,4026,upi,1307532,2024-05-12,completed
4027,4027,card,645026,2024-06-24,failed
4028,4028,card,612423,2023-08-11,failed
4029,4029,card,667435,2023-03-23,completed
4030,4030,cash,700888,2025-01-19,completed
4031,4031,card,3548,2024-02-05,completed
4032,4032,card,967969,2025-07-10,completed
4033,4033,cash,1007060,2023-03-11,pending
4034,4034,cash,1602990,2023-11-12,pending
4035,4035,card,1578300,2023-02-09,completed
4036,4036,card,1851085,2023-11-23,completed
4037,4037,cash,705404,2023-05-11,completed
4038,4038,card,446644,2025-05-31,completed
4039,4039,cash,197074,2024-03-06,pending
4040,4040,card,1466800,2025-02-06,completed
4041,4041,card,15294,2023-06-06,completed
4042,4042,card,149984,2026-07-03,completed
4043,4043,cash,228516,2023-06-04,pending
4044,4044,upi,626748,2023-01-20,completed
4045,4045,cash,456752,2025-12-22,pending
4046,4046,cash,1140256,2025-05-05,completed
4047,4047,cash,186986,2025-03-28,completed
4048,4048,upi,1010494,2024-06-05,completed
4049,4049,card,565636,2023-11-16,completed
4050,4050,cash,83470,2026-05-03,completed
4051,4051,card,295960,2025-05-16,completed
4052,4052,card,2407007,2023-11-30,completed
4053,4053,upi,471855,2025-11-14,completed
4054,4054,card,1120905,2025-12-28,completed
4055,4055,card,122563,2023-01-09,completed
4056,4056,cash,912773,2023-05-02,pending
4057,4057,upi,356554,2023-06-13,completed
4058,4058,cash,4644,2023-05-04,completed
4059,4059,cash,1653625,2025-06-27,pending
4060,4060,upi,188980,2024-06-22,completed
4061,4061,cash,1377426,2024-10-09,failed
4062,4062,cash,1081696,2024-12-23,completed
4063,4063,upi,813234,2026-05-14,completed
4064,4064,upi,594384,2026-06-08,completed
4065,4065,upi,92656,2026-05-02,completed
4066,4066,upi,397052,2023-05-29,failed
4067,4067,card,173196,2024-11-30,failed
4068,4068,card,553261,2023-12-11,failed
4069,4069,upi,96048,2023-11-09,completed
4070,4070,upi,330098,2023-12-07,completed
4071,4071,upi,893992,2023-01-29,completed
4072,4072,upi,106392,2024-01-29,failed
4073,4073,upi,2541818,2026-05-05,failed
4074,4074,upi,111616,2026-03-25,completed
4075,4075,cash,70575,2025-08-25,failed
4076,4076,upi,1112012,2026-01-13,completed
4077,4077,cash,2833674,2025-05-12,completed
4078,4078,card,640514,2023-07-17,completed
4079,4079,card,176748,2024-01-03,completed
4080,4080,card,3096775,2025-12-03,completed
4081,4081,cash,87024,2023-11-01,pending
4082,4082,cash,753057,2023-02-17,completed
4083,4083,card,232317,2023-11-21,completed
4084,4084,cash,19725,2023-12-19,completed
4085,4085,cash,1337754,2026-04-20,return
4086,4086,upi,1308309,2025-12-25,completed
4087,4087,card,1020655,2025-07-21,completed
4088,4088,card,330076,2025-08-19,completed
4089,4089,card,396988,2024-03-18,failed
4090,4090,upi,910630,2025-12-21,completed
4091,4091,cash,913828,2025-10-06,failed
4092,4092,upi,249561,2026-01-24,completed
4093,4093,upi,459414,2026-01-11,completed
4094,4094,upi,424811,2025-01-10,completed
4095,4095,card,1260471,2025-03-11,failed
4096,4096,upi,2011593,2025-09-01,pending
4097,4097,upi,775903,2023-07-12,completed
4098,4098,upi,353130,2023-10-16,failed
4099,4099,upi,126874,2023-11-04,failed
4100,4100,upi,1005077,2025-07-09,completed
4101,4101,upi,5586,2025-10-31,completed
4102,4102,cash,530508,2024-02-20,failed
4103,4103,card,732079,2025-10-21,completed
4104,4104,cash,656518,2024-06-07,completed
4105,4105,upi,497016,2025-04-20,completed
4106,4106,upi,1787540,2024-08-16,completed
4107,4107,upi,1682737,2024-05-06,completed
4108,4108,card,495546,2026-03-24,failed
4109,4109,upi,846600,2023-01-25,failed
4110,4110,card,1973300,2024-01-17,completed
4111,4111,upi,1140477,2026-01-24,completed
4112,4112,cash,68970,2026-04-02,completed
4113,4113,upi,581593,2023-12-29,completed
4114,4114,cash,45795,2023-04-25,completed
4115,4115,card,243005,2024-01-14,completed
4116,4116,cash,16115,2024-06-13,completed
4117,4117,upi,1438466,2023-09-24,pending
4118,4118,card,1071821,2026-05-11,pending
4119,4119,card,1699914,2024-05-05,pending
4120,4120,card,2085535,2023-03-04,completed
4121,4121,card,269135,2023-08-30,completed
4122,4122,upi,1066900,2025-08-10,completed
4123,4123,card,96976,2023-07-24,completed
4124,4124,card,9934,2024-05-08,completed
4125,4125,cash,1731025,2025-12-14,pending
4126,4126,cash,1917677,2024-04-07,completed
4127,4127,cash,947336,2023-10-04,failed
4128,4128,cash,71199,2023-11-30,completed
4129,4129,card,1057195,2024-08-15,completed
4130,4130,card,426557,2025-05-04,completed
4131,4131,card,1100706,2025-05-10,completed
4132,4132,card,1293370,2024-09-02,completed
4133,4133,card,974387,2026-03-11,completed
4134,4134,upi,886893,2026-03-02,completed
4135,4135,upi,142084,2025-11-14,completed
4136,4136,card,668565,2025-02-02,completed
4137,4137,upi,494474,2025-08-05,failed
4138,4138,upi,59191,2023-11-28,completed
4139,4139,upi,933925,2023-08-29,completed
4140,4140,upi,577524,2024-02-19,completed
4141,4141,card,75128,2023-02-03,completed
4142,4142,cash,529420,2026-03-25,failed
4143,4143,card,339570,2023-02-02,completed
4144,4144,upi,1720297,2023-03-12,pending
4145,4145,upi,1608881,2024-08-27,completed
4146,4146,card,58764,2025-08-20,failed
4147,4147,card,1546110,2025-01-21,completed
4148,4148,upi,725754,2025-01-06,completed
4149,4149,cash,2690548,2024-04-20,completed
4150,4150,cash,1556086,2026-07-27,completed
4151,4151,upi,433722,2026-04-14,completed
4152,4152,upi,1351092,2023-06-10,completed
4153,4153,upi,863295,2024-05-29,pending
4154,4154,card,1219676,2024-04-15,failed
4155,4155,upi,259708,2026-03-13,completed
4156,4156,card,75651,2026-06-12,completed
4157,4157,card,566063,2024-10-01,completed
4158,4158,upi,726974,2025-02-21,completed
4159,4159,upi,513156,2026-05-10,completed
4160,4160,cash,300297,2024-02-06,completed
4161,4161,upi,1584706,2025-08-20,completed
4162,4162,upi,533433,2025-05-10,pending
4163,4163,upi,74253,2024-01-21,completed
4164,4164,card,1539186,2025-08-08,completed
4165,4165,upi,721637,2025-07-11,completed
4166,4166,card,1183430,2025-12-17,completed
4167,4167,card,590625,2024-02-09,completed
4168,4168,card,714720,2025-02-26,failed
4169,4169,upi,1442315,2023-01-18,failed
4170,4170,cash,845912,2025-03-07,completed
4171,4171,cash,247315,2023-06-22,pending
4172,4172,upi,1039689,2023-02-04,completed
4173,4173,cash,423020,2026-06-29,completed
4174,4174,cash,704162,2025-12-27,completed
4175,4175,card,466114,2025-09-29,completed
4176,4176,card,367123,2024-08-12,completed
4177,4177,upi,191598,2025-10-01,completed
4178,4178,upi,514572,2024-10-31,failed
4179,4179,card,584337,2024-10-28,pending
4180,4180,upi,390070,2025-04-12,completed
4181,4181,upi,168284,2024-03-05,completed
4182,4182,cash,16740,2024-04-27,pending
4183,4183,cash,1381455,2023-09-19,completed
4184,4184,upi,507875,2026-07-14,completed
4185,4185,upi,1835426,2025-07-14,failed
4186,4186,card,217560,2026-05-03,completed
4187,4187,card,553580,2025-03-17,completed
4188,4188,upi,402824,2024-09-23,completed
4189,4189,upi,998717,2026-02-13,completed
4190,4190,cash,1463296,2024-06-17,completed
4191,4191,upi,1283593,2025-05-18,pending
4192,4192,card,38196,2024-07-15,completed
4193,4193,cash,941989,2026-06-22,failed
4194,4194,card,938510,2023-10-24,completed
4195,4195,upi,945638,2024-05-24,pending
4196,4196,card,1071172,2024-12-16,completed
4197,4197,upi,939282,2025-07-13,completed
4198,4198,cash,2462523,2025-01-23,failed
4199,4199,card,763563,2023-11-03,completed
4200,4200,card,52605,2023-06-02,completed
4201,4201,cash,603193,2024-07-02,completed
4202,4202,upi,163603,2025-04-01,completed
4203,4203,upi,162934,2023-08-01,completed
4204,4204,upi,271048,2023-08-03,completed
4205,4205,cash,392805,2023-01-07,completed
4206,4206,upi,151913,2023-01-14,failed
4207,4207,card,948540,2024-04-26,completed
4208,4208,cash,847194,2024-11-20,completed
4209,4209,card,1979307,2025-01-12,pending
4210,4210,card,827257,2024-03-04,completed
4211,4211,upi,738598,2025-01-23,completed
4212,4212,cash,138695,2023-05-31,completed
4213,4213,upi,1204487,2026-01-15,completed
4214,4214,upi,1429042,2025-05-28,failed
4215,4215,cash,989133,2026-03-26,completed
4216,4216,upi,1117107,2024-02-27,completed
4217,4217,cash,445767,2026-07-26,completed
4218,4218,card,74478,2023-11-10,completed
4219,4219,cash,85370,2025-07-17,completed
4220,4220,cash,94588,2024-06-05,completed
4221,4221,upi,713463,2023-10-08,completed
4222,4222,cash,184676,2024-01-21,failed
4223,4223,cash,977289,2025-12-22,completed
4224,4224,cash,1102735,2023-09-30,completed
4225,4225,upi,299358,2025-03-18,completed
4226,4226,card,2314207,2024-08-17,completed
4227,4227,card,401270,2023-09-12,completed
4228,4228,upi,521676,2024-02-16,completed
4229,4229,card,81576,2024-11-01,completed
4230,4230,cash,1569900,2026-02-03,completed
4231,4231,upi,1634847,2023-02-25,completed
4232,4232,cash,736324,2023-01-24,completed
4233,4233,card,106796,2026-05-26,completed
4234,4234,upi,79374,2023-06-05,completed
4235,4235,card,895462,2026-01-14,completed
4236,4236,card,890708,2024-10-31,completed
4237,4237,upi,705616,2024-12-21,completed
4238,4238,cash,277236,2024-12-01,completed
4239,4239,upi,584036,2023-06-12,completed
4240,4240,card,267381,2023-10-21,completed
4241,4241,cash,23819,2025-06-14,completed
4242,4242,upi,1637299,2023-10-04,completed
4243,4243,upi,923710,2023-07-27,completed
4244,4244,upi,1005502,2023-10-10,completed
4245,4245,upi,1085005,2023-10-06,completed
4246,4246,upi,60030,2024-06-27,pending
4247,4247,cash,2385748,2024-02-15,completed
4248,4248,card,712490,2026-07-14,completed
4249,4249,upi,426954,2026-06-01,completed
4250,4250,upi,351327,2025-11-13,failed
4251,4251,upi,1047022,2025-07-16,failed
4252,4252,upi,12537,2025-03-18,completed
4253,4253,upi,163182,2025-06-25,completed
4254,4254,card,254915,2025-08-03,completed
4255,4255,upi,1314947,2023-08-03,completed
4256,4256,upi,2358423,2026-05-24,completed
4257,4257,upi,1325395,2023-01-23,completed
4258,4258,upi,42985,2026-06-19,completed
4259,4259,cash,782687,2023-04-19,pending
4260,4260,cash,347696,2023-07-28,completed
4261,4261,card,245094,2023-01-03,completed
4262,4262,card,486155,2024-08-13,completed
4263,4263,card,259734,2023-08-09,completed
4264,4264,upi,789149,2023-01-19,completed
4265,4265,card,354429,2025-02-06,return
4266,4266,upi,1217190,2025-01-13,completed
4267,4267,upi,730282,2026-02-11,completed
4268,4268,upi,778725,2024-11-12,pending
4269,4269,card,277348,2026-04-30,failed
4270,4270,cash,1477119,2024-08-11,failed
4271,4271,card,332772,2023-02-11,completed
4272,4272,cash,156158,2025-01-03,completed
4273,4273,card,1886459,2026-07-21,failed
4274,4274,card,501413,2025-05-22,completed
4275,4275,cash,1762519,2023-01-30,pending
4276,4276,cash,62075,2026-02-14,failed
4277,4277,upi,1637362,2026-03-23,pending
4278,4278,card,586085,2026-07-21,completed
4279,4279,card,2520862,2024-03-24,pending
4280,4280,card,516306,2024-01-11,return
4281,4281,upi,160716,2025-01-02,completed
4282,4282,upi,118307,2026-01-22,completed
4283,4283,upi,925010,2024-02-12,completed
4284,4284,upi,400228,2023-01-10,completed
4285,4285,upi,1893650,2024-04-11,completed
4286,4286,upi,248507,2024-12-01,return
4287,4287,card,2514194,2025-10-21,completed
4288,4288,card,72493,2024-06-05,completed
4289,4289,upi,1930300,2025-07-21,completed
4290,4290,card,26373,2023-09-26,completed
4291,4291,cash,1125517,2023-08-24,completed
4292,4292,card,1491561,2024-06-23,failed
4293,4293,upi,725177,2024-06-15,failed
4294,4294,card,475791,2025-04-02,completed
4295,4295,cash,1150672,2023-01-14,completed
4296,4296,upi,133189,2025-12-30,completed
4297,4297,upi,891576,2026-03-10,failed
4298,4298,upi,1257709,2023-03-24,completed
4299,4299,upi,1505265,2023-06-27,completed
4300,4300,upi,154381,2023-03-17,completed
4301,4301,upi,1591152,2025-08-28,completed
4302,4302,upi,383687,2024-11-30,completed
4303,4303,cash,218866,2026-02-04,completed
4304,4304,cash,534001,2025-08-13,completed
4305,4305,cash,278291,2026-07-24,pending
4306,4306,card,883340,2026-06-15,completed
4307,4307,upi,302998,2025-09-13,completed
4308,4308,card,25172,2025-01-31,completed
4309,4309,cash,926197,2026-01-26,completed
4310,4310,card,306790,2024-08-06,failed
4311,4311,cash,1133391,2025-08-12,completed
4312,4312,cash,46032,2023-10-28,completed
4313,4313,upi,371834,2023-11-25,completed
4314,4314,cash,1531453,2024-05-01,completed
4315,4315,cash,1349293,2026-06-22,completed
4316,4316,upi,610433,2024-06-15,failed
4317,4317,upi,32559,2023-06-19,completed
4318,4318,upi,1232094,2024-04-30,completed
4319,4319,card,107988,2025-05-15,completed
4320,4320,card,2038457,2026-06-03,completed
4321,4321,upi,1068955,2024-05-31,completed
4322,4322,card,472248,2026-01-05,completed
4323,4323,cash,51964,2023-01-28,completed
4324,4324,upi,1600836,2023-01-04,completed
4325,4325,upi,1810781,2025-05-03,completed
4326,4326,upi,1263750,2023-09-08,completed
4327,4327,card,1405449,2026-05-14,completed
4328,4328,upi,1741577,2023-10-09,return
4329,4329,card,479095,2024-04-12,completed
4330,4330,cash,768283,2025-06-11,completed
4331,4331,card,959655,2024-03-03,failed
4332,4332,upi,286218,2023-07-17,completed
4333,4333,upi,298136,2023-12-11,return
4334,4334,upi,697445,2025-06-23,completed
4335,4335,upi,632613,2024-10-20,completed
4336,4336,card,389893,2024-11-10,completed
4337,4337,upi,99771,2024-07-15,completed
4338,4338,cash,480668,2023-08-23,failed
4339,4339,upi,906405,2023-07-22,completed
4340,4340,upi,928412,2026-03-16,completed
4341,4341,cash,756384,2024-05-20,completed
4342,4342,upi,192757,2026-06-20,completed
4343,4343,upi,82044,2025-11-03,completed
4344,4344,cash,139479,2023-02-26,completed
4345,4345,upi,133260,2023-05-29,completed
4346,4346,card,2137097,2023-02-02,completed
4347,4347,card,821465,2023-04-22,completed
4348,4348,upi,1716199,2023-10-05,completed
4349,4349,card,502235,2023-03-15,completed
4350,4350,upi,383924,2023-04-08,completed
4351,4351,cash,18765,2023-03-11,completed
4352,4352,cash,1557002,2026-06-09,completed
4353,4353,card,889512,2025-12-19,failed
4354,4354,upi,867611,2024-09-18,failed
4355,4355,cash,1922125,2025-12-30,completed
4356,4356,cash,448400,2026-04-04,completed
4357,4357,card,397785,2026-06-12,completed
4358,4358,upi,1031423,2026-05-25,failed
4359,4359,card,1533910,2026-01-02,completed
4360,4360,card,1160779,2023-11-04,completed
4361,4361,card,13772,2026-02-28,return
4362,4362,upi,655093,2024-09-12,completed
4363,4363,cash,114364,2023-09-15,return
4364,4364,card,555762,2024-05-30,completed
4365,4365,card,345336,2024-01-12,completed
4366,4366,upi,1509379,2026-01-18,completed
4367,4367,cash,184464,2026-03-22,completed
4368,4368,card,1061386,2024-09-20,completed
4369,4369,card,363370,2024-06-03,completed
4370,4370,upi,330545,2025-06-15,completed
4371,4371,card,601621,2023-10-08,failed
4372,4372,upi,774704,2024-05-02,completed
4373,4373,upi,1583518,2026-06-25,completed
4374,4374,upi,222546,2025-11-03,completed
4375,4375,upi,336597,2026-06-28,completed
4376,4376,card,397978,2025-05-27,failed
4377,4377,upi,576332,2024-06-03,completed
4378,4378,card,940331,2024-10-27,pending
4379,4379,cash,10748,2025-06-13,completed
4380,4380,card,1405206,2024-12-10,completed
4381,4381,card,751717,2025-11-15,completed
4382,4382,card,1607236,2023-12-29,completed
4383,4383,upi,1643941,2023-09-15,completed
4384,4384,card,652842,2026-04-23,failed
4385,4385,cash,945750,2025-03-05,completed
4386,4386,upi,1698511,2025-01-20,pending
4387,4387,card,228180,2025-11-29,completed
4388,4388,card,60510,2024-04-25,completed
4389,4389,upi,1336691,2024-06-16,return
4390,4390,cash,1957941,2025-01-08,completed
4391,4391,cash,2373384,2024-03-10,completed
4392,4392,cash,1454702,2024-08-30,completed
4393,4393,cash,515977,2025-02-23,completed
4394,4394,cash,1737699,2024-01-27,completed
4395,4395,cash,1341049,2025-05-15,completed
4396,4396,cash,375543,2024-02-16,completed
4397,4397,card,58486,2026-07-04,failed
4398,4398,cash,418800,2025-07-26,completed
4399,4399,cash,762613,2025-07-02,completed
4400,4400,cash,112892,2023-12-23,completed
4401,4401,cash,150201,2025-10-09,completed
4402,4402,cash,372051,2024-02-17,completed
4403,4403,card,261397,2025-11-15,completed
4404,4404,card,571556,2026-06-16,completed
4405,4405,card,2815199,2025-09-14,completed
4406,4406,card,139669,2024-07-28,completed
4407,4407,upi,242998,2025-05-08,failed
