order_id,product_id,quantity,unit_price
3760,136,5,52918
3760,34,2,88927
3761,387,2,72331
3762,137,4,188948
3762,419,1,78777
3762,250,1,57769
3762,13,3,62062
3763,340,3,19725
3763,253,3,33950
3764,137,5,188948
3765,215,3,24668
3765,328,2,322486
3766,305,5,133725
3767,296,4,26698
3767,326,3,4873
3767,398,3,122257
3768,410,1,25982
3768,203,5,12061
3768,361,4,15440
3769,63,3,16864
3769,463,4,93210
3770,451,4,107375
3770,159,5,13360
3770,181,2,135041
3771,206,1,161706
3771,288,1,37239
3771,464,4,50392
3771,121,3,295195
3772,73,3,190146
3772,13,4,62062
3772,274,5,29236
3772,202,2,30734
3773,99,5,318029
3773,275,5,144381
3773,356,5,13766
3773,105,4,2703
3774,493,1,89214
3774,398,3,122257
3774,317,1,6176
3774,126,3,26687
3774,314,1,291451
3775,116,1,139479
3775,78,1,46284
3775,445,3,44894
3775,41,1,13733
3776,268,2,245217
3776,43,4,46765
3776,496,5,15155
3777,28,5,262645
3777,307,1,25820
3777,181,2,135041
3777,25,5,21895
3777,104,2,14364
3778,341,3,72235
3778,349,4,175402
3778,329,4,23164
3779,367,5,385569
3779,25,1,21895
3779,96,1,218785
3779,445,2,44894
3780,476,1,6653
3780,94,2,58365
3780,322,3,69626
3780,71,3,322513
3781,3,5,16395
3782,460,2,3548
3782,163,3,2388
3782,273,2,21099
3783,381,5,3620
3784,12,5,19732
3785,268,5,245217
3785,446,4,28425
3785,402,2,30524
3785,388,5,281397
3785,249,3,26469
3786,434,1,20170
3787,430,1,246618
3787,207,1,38826
3788,217,1,46252
3788,406,3,45566
3788,130,2,103020
3788,434,2,20170
3788,11,4,28502
3789,479,1,124870
3789,300,3,19728
3789,34,2,88927
3789,449,2,245241
3789,221,2,166207
3790,97,2,29008
3790,445,4,44894
3790,373,5,16339
3790,323,3,1715
3791,168,3,50130
3791,394,3,26520
3791,423,3,114188
3791,147,1,17331
3792,173,4,65328
3792,217,2,46252
3792,210,2,233057
3793,451,5,107375
3793,86,1,38482
3794,163,2,2388
3794,337,5,22216
3794,279,1,26587
3795,442,2,33478
3795,236,3,17489
3795,245,1,32690
3795,16,1,12466
3796,288,2,37239
3796,395,3,12207
3796,460,2,3548
3796,168,2,50130
3797,209,1,75954
3797,7,5,256638
3797,198,1,303186
3797,294,4,24516
3798,360,5,41689
3798,260,5,198369
3798,466,2,56723
3799,3,2,16395
3799,164,3,105636
3799,38,4,23812
3799,499,4,6622
3800,26,3,17025
3800,161,1,57428
3800,471,3,162289
3801,355,2,32016
3801,386,4,27994
3802,381,4,3620
3802,429,1,25549
3802,64,5,16958
3802,19,1,46145
3802,257,3,48066
3803,70,4,97975
3804,295,4,4752
3804,47,1,97070
3804,25,5,21895
3805,424,3,71953
3805,334,3,178337
3805,299,1,244845
3805,403,4,204017
3806,151,4,159955
3806,14,3,44460
3806,177,5,19098
3807,373,4,16339
3807,495,1,21011
3807,302,1,174010
3807,218,1,23819
3808,286,5,6843
3808,160,1,31418
3808,360,5,41689
3808,299,3,244845
3809,193,1,21914
3809,115,2,46906
3809,121,5,295195
3809,327,5,46032
3810,349,2,175402
3810,110,4,89656
3811,146,5,25217
3811,342,4,49463
3811,2,1,1161
3812,47,1,97070
3812,325,3,17404
3812,254,2,37839
3813,4,5,16115
3813,344,5,209531
3813,481,3,50319
3813,72,1,13930
3814,250,2,57769
3814,349,1,175402
3814,238,5,13772
3814,490,4,21175
3814,57,4,38622
3815,233,2,70397
3815,172,5,113684
3815,282,4,79545
3816,447,3,17438
3817,392,5,96682
3818,171,3,24723
3818,50,4,31053
3818,421,5,16165
3818,7,5,256638
3818,146,5,25217
3819,461,2,4179
3819,474,1,19972
3819,362,5,163523
3819,14,5,44460
3820,410,4,25982
3820,179,3,147980
3820,199,5,183584
3820,82,5,137182
3821,490,2,21175
3821,422,2,84671
3821,337,5,22216
3821,201,1,31948
3822,278,1,213791
3822,5,5,43504
3822,446,1,28425
3822,14,2,44460
3823,200,4,17698
3824,336,2,9486
3825,16,4,12466
3825,238,3,13772
3825,199,5,183584
3826,483,4,19217
3826,109,4,28029
3826,157,5,73175
3827,56,3,47059
3827,430,3,246618
3827,86,5,38482
3827,359,1,153672
3827,494,2,339385
3828,429,5,25549
3828,116,1,139479
3828,17,3,39052
3829,273,1,21099
3829,416,1,29781
3830,296,4,26698
3830,222,3,59357
3830,432,3,10521
3830,493,5,89214
3831,494,3,339385
3832,143,5,32664
3833,193,3,21914
3833,220,5,30297
3834,6,3,46366
3835,92,2,49542
3835,494,1,339385
3835,482,2,202407
3835,79,3,284973
3836,212,4,5586
3836,198,3,303186
3837,378,5,5364
3837,68,1,25262
3837,349,1,175402
3837,150,2,9051
3837,474,4,19972
3838,204,3,21413
3838,494,5,339385
3838,146,3,25217
3838,398,5,122257
3839,420,3,337141
3840,289,2,50842
3841,13,4,62062
3841,6,3,46366
3841,139,1,33059
3841,100,2,42292
3842,38,3,23812
3843,25,1,21895
3844,154,3,87423
3844,90,1,46285
3844,88,1,34078
3845,11,5,28502
3845,351,3,30502
3846,88,5,34078
3847,471,3,162289
3847,432,5,10521
3848,73,4,190146
3849,68,4,25262
3850,272,4,126874
3850,486,5,12910
3850,153,4,45281
3850,38,2,23812
3851,126,2,26687
3851,259,3,204654
3852,218,1,23819
3852,424,2,71953
3852,383,2,7803
3852,160,5,31418
3853,94,3,58365
3853,192,5,57730
3853,93,5,223976
3853,398,3,122257
3854,17,3,39052
3854,176,5,282106
3854,181,3,135041
3854,329,2,23164
3855,426,2,97056
3855,217,3,46252
3855,73,1,190146
3855,368,2,11692
3856,285,1,25867
3856,36,4,39591
3856,27,5,156687
3856,431,5,23838
3856,169,2,178723
3857,488,5,5098
3857,423,3,114188
3858,141,2,26582
3858,456,2,53827
3858,321,2,117567
3858,341,1,72235
3859,484,5,38947
3859,129,1,5827
3859,330,4,13065
3859,409,5,353178
3860,232,1,46489
3861,27,1,156687
3861,236,2,17489
3861,455,3,21022
3861,497,3,25163
3862,270,2,279510
3862,8,3,45692
3862,315,5,254338
3863,404,1,80639
3863,210,1,233057
3863,14,5,44460
3864,119,2,126842
3864,426,5,97056
3864,170,4,22358
3865,159,4,13360
3865,124,5,72493
3866,329,5,23164
3867,390,4,77909
3867,468,2,28516
3867,325,5,17404
3868,386,2,27994
3868,288,1,37239
3868,78,2,46284
3868,230,4,5812
3869,251,3,136070
3869,52,3,94514
3869,65,2,30850
3869,427,3,11528
3870,379,4,84354
3870,88,4,34078
3870,252,4,30564
3870,198,5,303186
3871,377,3,84604
3871,181,5,135041
3871,458,1,71947
3871,163,2,2388
3872,429,2,25549
3872,482,1,202407
3872,20,3,40179
3872,242,3,31952
3872,113,2,272293
3873,150,4,9051
3873,92,1,49542
3873,444,2,36153
3873,371,2,6925
3873,491,4,329786
3874,86,1,38482
3874,467,5,64096
3874,3,2,16395
3875,361,5,15440
3875,238,2,13772
3875,379,2,84354
3876,5,1,43504
3877,93,4,223976
3878,173,1,65328
3879,21,2,4967
3879,324,3,246505
3879,418,4,74261
3879,165,2,236084
3879,232,5,46489
3880,96,3,218785
3881,388,4,281397
3881,221,5,166207
3881,229,2,8418
3881,233,5,70397
3882,354,4,49452
3882,3,1,16395
3882,331,3,215153
3882,53,3,174455
3882,145,4,213841
3883,112,5,20511
3883,115,5,46906
3883,266,1,3862
3884,380,3,76284
3884,67,1,27366
3885,275,1,144381
3885,71,3,322513
3886,325,1,17404
3886,427,5,11528
3886,334,4,178337
3887,248,2,63230
3887,85,3,11618
3888,44,4,38256
3889,335,5,325437
3889,182,5,100465
3889,73,1,190146
3889,392,5,96682
3890,106,1,322592
3890,159,3,13360
3890,241,3,8530
3891,386,5,27994
3891,249,4,26469
3891,134,4,27301
3892,343,5,30610
3892,455,5,21022
3892,91,4,6014
3893,286,3,6843
3893,54,3,253598
3894,234,5,21558
3894,74,4,66338
3894,129,3,5827
3894,158,3,186789
3895,252,2,30564
3896,167,4,349988
3896,71,2,322513
3896,337,2,22216
3896,454,1,31060
3896,157,2,73175
3897,363,5,17442
3897,327,3,46032
3897,240,4,11336
3897,423,2,114188
3897,469,4,25965
3898,37,2,95128
3898,392,1,96682
3898,20,3,40179
3899,382,4,96598
3899,429,3,25549
3899,262,1,113819
3899,297,2,152414
3900,361,3,15440
3900,290,5,195202
3900,418,4,74261
3901,436,2,201412
3901,126,5,26687
3902,222,1,59357
3902,385,2,130577
3902,174,3,14927
3902,80,2,27685
3903,262,2,113819
3903,199,3,183584
3903,135,2,68026
3903,412,5,63565
3903,33,5,40980
3904,186,4,94727
3904,347,2,17871
3904,435,2,2101
3904,365,5,1681
3904,378,1,5364
3905,305,2,133725
3905,14,3,44460
3906,485,5,23113
3907,41,4,13733
3907,463,1,93210
3907,61,4,83470
3907,5,4,43504
3908,196,4,9369
3908,345,4,205943
3908,211,5,236041
3908,407,2,90865
3909,79,3,284973
3909,155,5,11589
3909,381,3,3620
3910,162,3,214499
3911,445,3,44894
3911,123,1,279054
3911,43,4,46765
3911,386,4,27994
3912,57,2,38622
3913,285,5,25867
3913,336,4,9486
3913,322,2,69626
3913,59,2,16564
3913,244,5,81779
3914,174,3,14927
3914,382,1,96598
3914,226,4,46493
3914,434,3,20170
3914,427,1,11528
3915,214,3,135750
3915,14,3,44460
3915,438,2,23481
3916,406,3,45566
3916,266,4,3862
3916,274,4,29236
3916,187,3,209644
3917,320,4,353761
3917,206,2,161706
3917,284,5,216354
3917,436,2,201412
3917,351,4,30502
3918,363,2,17442
3918,57,4,38622
3918,357,4,89463
3918,297,5,152414
3919,390,1,77909
3919,412,3,63565
3919,112,1,20511
3919,236,5,17489
3919,483,1,19217
3920,256,4,19337
3920,306,2,21631
3920,281,2,39335
3920,275,4,144381
3921,421,2,16165
3921,106,1,322592
3921,1,4,30460
3921,297,1,152414
3922,150,1,9051
3922,351,2,30502
3922,282,2,79545
3923,54,1,253598
3923,174,3,14927
3923,40,3,366700
3923,179,4,147980
3924,25,3,21895
3924,184,3,94140
3924,234,5,21558
3924,304,3,52325
3925,1,2,30460
3925,181,3,135041
3926,49,5,135654
3926,485,1,23113
3927,268,3,245217
3927,18,1,106801
3928,213,2,12503
3928,467,3,64096
3928,336,4,9486
3928,108,1,14119
3929,144,2,3348
3929,270,1,279510
3929,239,2,104124
3929,45,2,177896
3930,58,2,18434
3930,209,2,75954
3930,50,2,31053
3931,26,1,17025
3931,411,5,54390
3931,100,4,42292
3932,150,3,9051
3932,158,2,186789
3933,194,3,278145
3933,481,3,50319
3933,180,1,95722
3933,339,2,46398
3934,225,2,376537
3934,95,1,39750
3934,135,2,68026
3935,431,3,23838
3935,488,5,5098
3935,95,2,39750
3935,198,4,303186
3936,484,2,38947
3936,64,5,16958
3937,1,2,30460
3937,249,2,26469
3937,254,1,37839
3937,353,5,64555
3937,365,5,1681
3938,469,5,25965
3938,354,3,49452
3938,179,2,147980
3939,470,4,89384
3940,171,5,24723
3941,350,3,30892
3941,459,4,390475
3941,2,4,1161
3941,242,5,31952
3941,404,3,80639
3942,402,3,30524
3942,114,1,165626
3942,379,5,84354
3942,472,3,36408
3942,236,5,17489
3943,356,3,13766
3943,149,1,9848
3944,187,4,209644
3944,42,1,269340
3945,255,2,5246
3945,23,3,17339
3946,191,1,67223
3946,275,1,144381
3946,199,5,183584
3946,196,1,9369
3947,170,1,22358
3947,71,5,322513
3947,466,3,56723
3948,255,3,5246
3948,41,4,13733
3948,348,4,203414
3948,319,3,13408
3948,368,3,11692
3949,158,2,186789
3949,111,5,54394
3949,390,1,77909
3949,488,5,5098
3950,268,3,245217
3950,239,5,104124
3950,350,5,30892
3950,203,2,12061
3950,16,4,12466
3951,110,5,89656
3951,188,1,29382
3952,437,1,32226
3952,107,3,22966
3952,425,3,55700
3952,184,5,94140
3953,496,4,15155
3954,158,2,186789
3954,311,5,26373
3954,259,2,204654
3955,253,4,33950
3955,63,4,16864
3955,263,4,181135
3956,292,2,38803
3956,171,1,24723
3956,49,4,135654
3956,285,1,25867
3957,467,4,64096
3957,397,1,9374
3957,404,2,80639
3957,155,3,11589
3958,408,3,169925
3958,173,2,65328
3959,318,3,49519
3959,316,4,110095
3960,352,5,165672
3960,103,4,49500
3960,8,5,45692
3960,295,5,4752
3961,80,4,27685
3962,98,1,33877
3962,289,5,50842
3963,264,2,127162
3963,448,5,12674
3963,194,1,278145
3964,189,5,37505
3964,493,1,89214
3965,445,2,44894
3965,173,5,65328
3965,368,4,11692
3966,6,2,46366
3966,397,2,9374
3966,116,5,139479
3967,477,1,222378
3968,259,5,204654
3968,111,1,54394
3968,115,4,46906
3968,15,4,53076
3968,339,4,46398
3969,408,2,169925
3969,422,1,84671
3969,132,3,50067
3970,129,5,5827
3970,198,3,303186
3971,223,2,50138
3971,18,5,106801
3971,239,2,104124
3972,275,5,144381
3972,254,1,37839
3972,405,5,50824
3972,342,1,49463
3973,234,1,21558
3973,389,1,50329
3974,146,5,25217
3974,1,3,30460
3974,237,3,19452
3974,166,3,12541
3974,154,4,87423
3975,474,3,19972
3975,122,3,58379
3975,250,3,57769
3975,115,1,46906
3976,57,4,38622
3977,39,4,100595
3977,56,4,47059
3977,381,5,3620
3978,226,4,46493
3978,118,5,45795
3978,32,1,27405
3979,452,2,10853
3979,447,3,17438
3979,366,1,6107
3980,372,2,135500
3980,484,2,38947
3980,32,4,27405
3980,500,1,26997
3980,186,5,94727
3981,61,1,83470
3981,436,2,201412
3981,189,4,37505
3982,216,1,126332
3983,9,4,14154
3984,220,5,30297
3984,70,3,97975
3984,365,1,1681
3985,242,3,31952
3985,417,1,13389
3985,253,1,33950
3985,496,1,15155
3986,170,5,22358
3987,17,3,39052
3987,176,2,282106
3987,48,1,4403
3987,53,1,174455
3987,237,4,19452
3988,368,2,11692
3989,253,2,33950
3989,228,2,59191
3990,196,5,9369
3990,58,5,18434
3990,256,4,19337
3990,314,1,291451
3991,70,5,97975
3991,427,1,11528
3991,472,1,36408
3992,394,4,26520
3992,298,3,33167
3992,157,1,73175
3992,346,4,13653
3992,174,2,14927
3993,227,5,34328
3993,257,3,48066
3993,134,3,27301
3993,249,5,26469
3993,359,1,153672
3994,65,4,30850
3994,62,1,191660
3994,111,2,54394
3994,445,3,44894
3994,452,5,10853
3995,105,1,2703
3995,102,3,104057
3995,111,4,54394
3995,493,2,89214
3996,113,3,272293
3996,324,5,246505
3997,230,1,5812
3997,434,1,20170
3997,222,5,59357
3998,280,3,31887
3998,167,1,349988
3998,362,1,163523
3999,380,4,76284
3999,68,5,25262
3999,336,2,9486
3999,219,2,199512
3999,73,2,190146
4000,123,2,279054
4001,1,1,30460
4002,61,4,83470
4002,445,1,44894
4002,70,3,97975
4002,377,1,84604
4002,473,2,35743
4003,231,5,33257
4003,305,5,133725
4003,271,2,87661
4003,172,2,113684
4004,22,1,140911
4004,88,1,34078
4004,381,4,3620
4004,359,1,153672
4005,341,4,72235
4005,303,3,66948
4005,473,5,35743
4005,440,2,45817
4006,388,2,281397
4006,119,4,126842
4006,432,3,10521
4006,446,2,28425
4007,351,2,30502
4008,382,2,96598
4008,69,3,341185
4008,391,4,118125
4008,291,5,198170
4008,22,3,140911
4009,136,5,52918
4010,443,4,15672
4010,385,4,130577
4010,107,4,22966
4010,184,4,94140
4010,1,3,30460
4011,191,3,67223
4012,423,5,114188
4013,207,3,38826
4013,234,2,21558
4014,132,1,50067
4015,382,4,96598
4015,467,3,64096
4015,123,1,279054
4016,400,4,38896
4016,416,4,29781
4017,381,4,3620
4017,110,3,89656
4017,222,3,59357
4017,449,2,245241
4018,224,4,178542
4018,242,4,31952
4019,156,2,43299
4019,273,2,21099
4019,166,4,12541
4020,423,1,114188
4020,253,4,33950
4020,162,4,214499
4020,142,2,3835
4021,134,4,27301
4021,68,5,25262
4021,126,5,26687
4021,79,2,284973
4022,471,5,162289
4022,11,2,28502
4022,134,1,27301
4022,93,1,223976
4023,380,5,76284
4023,100,2,42292
4024,403,4,204017
4024,474,2,19972
4025,383,3,7803
4025,341,2,72235
4025,249,3,26469
4025,448,4,12674
4026,217,1,46252
4026,290,5,195202
4026,465,5,18047
4026,55,1,195035
4027,71,2,322513
4028,294,3,24516
4028,243,3,37716
4028,232,3,46489
4028,357,3,89463
4028,347,1,17871
4029,280,5,31887
4029,171,1,24723
4029,56,4,47059
4029,36,2,39591
4029,424,3,71953
4030,67,5,27366
4030,476,2,6653
4030,199,3,183584
4031,460,1,3548
4032,334,5,178337
4032,380,1,76284
4033,436,5,201412
4034,234,3,21558
4034,313,4,28221
4034,483,4,19217
4034,420,4,337141
4035,13,5,62062
4035,54,5,253598
4036,95,3,39750
4036,304,2,52325
4036,335,5,325437
4037,214,3,135750
4037,249,5,26469
4037,317,4,6176
4037,313,5,28221
4038,415,2,21167
4038,280,5,31887
4038,439,3,76172
4038,76,1,16359
4039,222,2,59357
4039,443,5,15672
4040,40,4,366700
4041,488,3,5098
4042,61,1,83470
4042,231,2,33257
4043,439,3,76172
4044,27,4,156687
4045,423,4,114188
4046,46,2,29243
4046,284,5,216354
4047,185,4,21284
4047,253,3,33950
4048,100,2,42292
4048,108,4,14119
4048,441,5,39469
4048,282,5,79545
4048,82,2,137182
4049,49,3,135654
4049,141,3,26582
4049,12,4,19732
4050,61,1,83470
4051,179,2,147980
4052,375,4,304045
4052,174,4,14927
4052,121,2,295195
4052,211,1,236041
4052,439,4,76172
4053,306,3,21631
4053,49,3,135654
4054,319,2,13408
4054,316,4,110095
4054,126,5,26687
4054,466,2,56723
4054,348,2,203414
4055,465,1,18047
4055,384,1,12824
4055,252,3,30564
4056,276,1,31306
4056,185,3,21284
4056,362,5,163523
4057,122,2,58379
4057,493,2,89214
4057,205,4,15342
4058,2,4,1161
4059,56,2,47059
4059,54,4,253598
4059,402,2,30524
4059,151,3,159955
4059,435,2,2101
4060,129,4,5827
4060,352,1,165672
4061,232,5,46489
4061,479,2,124870
4061,53,5,174455
4061,107,1,22966
4062,336,2,9486
4062,272,1,126874
4062,339,5,46398
4062,72,5,13930
4062,119,5,126842
4063,465,4,18047
4063,354,1,49452
4063,494,2,339385
4063,384,1,12824
4064,140,2,297192
4065,329,4,23164
4066,203,1,12061
4066,271,3,87661
4066,351,4,30502
4067,156,4,43299
4068,391,3,118125
4068,188,3,29382
4068,80,4,27685
4069,355,3,32016
4070,247,2,3753
4070,106,1,322592
4071,48,4,4403
4071,431,1,23838
4071,334,4,178337
4071,339,3,46398
4072,346,5,13653
4072,287,1,38127
4073,369,2,12491
4073,225,4,376537
4073,290,5,195202
4073,23,2,17339
4074,108,2,14119
4074,360,2,41689
4075,215,1,24668
4075,159,3,13360
4075,129,1,5827
4076,348,1,203414
4076,38,3,23812
4076,123,3,279054
4077,107,2,22966
4077,211,4,236041
4077,114,3,165626
4077,42,5,269340
4078,396,5,108856
4078,453,1,96234
4079,384,3,12824
4079,183,2,25987
4079,363,1,17442
4079,238,5,13772
4080,8,5,45692
4080,33,2,40980
4080,475,5,364569
4080,70,5,97975
4080,186,5,94727
4081,97,3,29008
4082,384,3,12824
4082,179,3,147980
4082,356,5,13766
4082,159,2,13360
4082,94,3,58365
4083,329,3,23164
4083,285,4,25867
4083,222,1,59357
4084,340,1,19725
4085,236,3,17489
4085,299,3,244845
4085,199,3,183584
4086,35,4,10454
4086,413,4,160936
4086,138,3,107533
4086,293,5,60030
4087,136,1,52918
4087,193,5,21914
4087,114,3,165626
4087,244,1,81779
4087,270,1,279510
4088,6,5,46366
4088,435,4,2101
4088,248,1,63230
4088,476,4,6653
4089,466,2,56723
4089,52,3,94514
4090,283,3,18422
4090,145,4,213841
4091,134,2,27301
4091,302,4,174010
4091,49,1,135654
4091,356,2,13766
4092,109,1,28029
4092,487,3,46116
4092,312,1,3394
4092,205,4,15342
4092,283,1,18422
4093,189,4,37505
4093,142,2,3835
4093,97,3,29008
4093,226,4,46493
4093,104,2,14364
4094,175,5,80636
4094,306,1,21631
4095,296,3,26698
4095,271,5,87661
4095,426,4,97056
4095,328,1,322486
4095,35,3,10454
4096,128,5,18782
4096,153,5,45281
4096,489,4,83195
4096,79,2,284973
4096,374,4,197138
4097,335,1,325437
4097,5,1,43504
4097,49,3,135654
4098,77,4,29468
4098,66,2,94469
4098,361,3,15440
4099,272,1,126874
4100,375,3,304045
4100,13,1,62062
4100,361,2,15440
4101,212,1,5586
4102,21,1,4967
4102,371,2,6925
4102,240,1,11336
4102,72,4,13930
4102,34,5,88927
4103,135,2,68026
4103,258,4,46266
4103,188,1,29382
4103,88,5,34078
4103,233,3,70397
4104,164,4,105636
4104,312,1,3394
4104,487,5,46116
4105,352,3,165672
4106,494,5,339385
4106,101,5,18123
4107,348,3,203414
4107,162,5,214499
4108,231,5,33257
4108,468,5,28516
4108,120,2,40593
4108,273,5,21099
4109,165,3,236084
4109,487,3,46116
4110,489,5,83195
4110,109,4,28029
4110,198,4,303186
4110,226,5,46493
4111,314,3,291451
4111,393,4,66531
4112,325,3,17404
4112,212,3,5586
4113,301,3,163056
4113,129,1,5827
4113,156,2,43299
4114,118,1,45795
4115,360,1,41689
4115,389,4,50329
4116,4,1,16115
4117,94,2,58365
4117,359,2,153672
4117,54,4,253598
4118,84,2,301427
4118,45,1,177896
4118,485,2,23113
4118,299,1,244845
4119,73,5,190146
4119,251,1,136070
4119,186,5,94727
4119,226,3,46493
4120,342,3,49463
4120,262,4,113819
4120,169,5,178723
4120,214,4,135750
4120,150,5,9051
4121,456,5,53827
4122,358,2,161738
4122,269,1,216861
4122,428,3,101575
4122,57,5,38622
4122,104,2,14364
4123,468,2,28516
4123,474,2,19972
4124,21,2,4967
4125,223,1,50138
4125,158,5,186789
4125,344,3,209531
4125,129,5,5827
4125,493,1,89214
4126,210,4,233057
4126,260,4,198369
4126,231,3,33257
4126,202,3,30734
4127,339,4,46398
4127,27,4,156687
4127,58,5,18434
4127,204,2,21413
4128,129,4,5827
4128,427,2,11528
4128,21,5,4967
4129,492,5,21824
4129,140,1,297192
4129,265,2,228182
4129,39,1,100595
4129,438,4,23481
4130,281,4,39335
4130,32,4,27405
4130,500,1,26997
4130,394,5,26520
4131,95,3,39750
4131,28,3,262645
4131,44,1,38256
4131,50,5,31053
4132,42,3,269340
4132,47,5,97070
4133,112,1,20511
4133,382,2,96598
4133,288,2,37239
4133,431,3,23838
4133,359,4,153672
4134,150,5,9051
4134,10,3,23500
4134,367,2,385569
4135,190,4,35521
4136,132,3,50067
4136,268,2,245217
4136,212,5,5586
4137,407,2,90865
4137,433,3,104248
4138,228,1,59191
4139,207,1,38826
4139,401,2,14740
4139,286,1,6843
4139,137,4,188948
4139,227,3,34328
4140,275,4,144381
4141,128,4,18782
4142,160,1,31418
4142,293,5,60030
4142,342,4,49463
4143,43,4,46765
4143,351,5,30502
4144,388,3,281397
4144,18,2,106801
4144,114,4,165626
4145,446,4,28425
4145,437,2,32226
4145,251,5,136070
4145,396,1,108856
4145,145,3,213841
4146,188,2,29382
4147,392,2,96682
4147,17,4,39052
4147,284,5,216354
4147,44,3,38256
4148,8,2,45692
4148,272,5,126874
4149,83,2,117842
4149,446,5,28425
4149,430,3,246618
4149,123,3,279054
4149,449,3,245241
4150,315,1,254338
4150,335,4,325437
4151,269,2,216861
4152,57,1,38622
4152,344,4,209531
4152,7,1,256638
4152,468,5,28516
4152,128,4,18782
4153,52,1,94514
4153,497,1,25163
4153,391,2,118125
4153,119,4,126842
4154,83,5,117842
4154,17,1,39052
4154,374,3,197138
4155,58,4,18434
4155,226,4,46493
4156,146,3,25217
4157,386,4,27994
4157,13,5,62062
4157,204,1,21413
4157,87,3,40788
4158,320,2,353761
4158,237,1,19452
4159,283,1,18422
4159,351,3,30502
4159,106,1,322592
4159,175,1,80636
4160,11,1,28502
4160,90,4,46285
4160,147,5,17331
4161,272,3,126874
4161,453,3,96234
4161,363,1,17442
4161,162,4,214499
4161,474,2,19972
4162,20,3,40179
4162,68,5,25262
4162,83,1,117842
4162,366,2,6107
4162,276,5,31306
4163,247,1,3753
4163,10,3,23500
4164,145,2,213841
4164,298,2,33167
4164,106,3,322592
4164,296,1,26698
4164,448,4,12674
4165,425,4,55700
4165,272,2,126874
4165,416,1,29781
4165,456,4,53827
4166,479,4,124870
4166,223,3,50138
4166,105,2,2703
4166,184,2,94140
4166,408,2,169925
4167,391,5,118125
4168,302,2,174010
4168,40,1,366700
4169,8,3,45692
4169,29,5,217876
4169,424,3,71953
4170,229,1,8418
4170,374,3,197138
4170,496,2,15155
4170,325,3,17404
4170,244,2,81779
4171,342,5,49463
4172,457,2,43692
4172,301,5,163056
4172,32,5,27405
4173,377,5,84604
4174,102,2,104057
4174,331,2,215153
4174,193,3,21914
4175,210,2,233057
4176,312,3,3394
4176,430,1,246618
4176,340,1,19725
4176,195,2,45299
4177,51,3,63866
4178,417,4,13389
4178,359,3,153672
4179,139,4,33059
4179,209,5,75954
4179,387,1,72331
4180,55,2,195035
4181,30,4,18635
4181,16,3,12466
4181,128,3,18782
4182,144,5,3348
4183,445,4,44894
4183,273,1,21099
4183,121,4,295195
4184,428,5,101575
4185,474,4,19972
4185,344,2,209531
4185,11,2,28502
4185,248,4,63230
4185,7,4,256638
4186,411,4,54390
4187,261,5,110716
4188,436,2,201412
4189,104,1,14364
4189,36,5,39591
4189,309,4,6928
4189,120,2,40593
4189,372,5,135500
4190,123,5,279054
4190,135,1,68026
4191,119,2,126842
4191,485,5,23113
4191,297,4,152414
4191,439,4,76172
4192,177,2,19098
4193,174,2,14927
4193,375,3,304045
4194,316,5,110095
4194,66,2,94469
4194,142,3,3835
4194,384,1,12824
4194,457,4,43692
4195,344,3,209531
4195,181,1,135041
4195,275,1,144381
4195,166,3,12541
4196,257,1,48066
4196,242,3,31952
4196,355,3,32016
4196,374,4,197138
4196,241,5,8530
4197,181,4,135041
4197,337,4,22216
4197,9,3,14154
4197,303,4,66948
4198,249,3,26469
4198,302,4,174010
4198,409,4,353178
4198,82,2,137182
4199,127,3,72595
4199,464,2,50392
4199,200,3,17698
4199,70,4,97975
4200,432,5,10521
4201,82,4,137182
4201,450,3,18155
4202,43,3,46765
4202,129,4,5827
4203,34,1,88927
4203,366,1,6107
4203,253,2,33950
4204,468,4,28516
4204,92,3,49542
4204,461,2,4179
4205,48,4,4403
4205,500,4,26997
4205,252,5,30564
4205,89,2,28187
4205,256,3,19337
4206,390,1,77909
4206,215,3,24668
4207,44,5,38256
4207,27,4,156687
4207,5,3,43504
4208,322,3,69626
4208,143,2,32664
4208,75,2,14201
4208,113,2,272293
4209,28,4,262645
4209,352,4,165672
4209,395,2,12207
4209,478,5,30883
4209,363,5,17442
4210,117,2,64514
4210,412,3,63565
4210,27,3,156687
4210,369,3,12491
4211,375,2,304045
4211,60,1,91561
4211,484,1,38947
4212,112,2,20511
4212,364,3,11269
4212,51,1,63866
4213,155,5,11589
4213,409,3,353178
4213,5,2,43504
4214,176,3,282106
4214,479,3,124870
4214,102,2,104057
4215,24,5,151640
4215,100,3,42292
4215,102,1,104057
4216,435,4,2101
4216,344,5,209531
4216,402,2,30524
4217,147,3,17331
4217,35,1,10454
4217,62,2,191660
4218,288,2,37239
4219,226,1,46493
4219,31,1,4757
4219,241,4,8530
4220,205,2,15342
4220,242,2,31952
4221,353,2,64555
4221,286,5,6843
4221,455,4,21022
4221,463,5,93210
4222,487,3,46116
4222,329,2,23164
4223,156,5,43299
4223,54,3,253598
4224,439,1,76172
4224,471,1,162289
4224,263,4,181135
4224,338,2,21332
4224,47,1,97070
4225,244,2,81779
4225,253,4,33950
4226,330,3,13065
4226,155,1,11589
4226,208,5,109078
4226,354,4,49452
4226,375,5,304045
4227,463,1,93210
4227,377,2,84604
4227,78,3,46284
4228,154,5,87423
4228,89,3,28187
4229,87,2,40788
4230,81,2,16640
